annotation_id,cvat_image_id,cvat_box_index,source_image,source_image_sha256,component_class_source,component_class,component_group,damage_state_source,damage_level,box_x1,box_y1,box_x2,box_y2,box_width,box_height,box_area,occluded,annotation_source,split
SCVAT_E06B1A674F309C81,30,3,31_weapon_possible_sand.png,7d7c6704c8fd3521ce8142574e958a36c6ff52071d8e2c1dc5621d25c66c7685,engine_bay,engine_bay,structure,intact,no_visible_damage,497.59,488.78,729.33,636.83,231.74,148.05,34309.11,0,manual,
SCVAT_4A263612127D1C12,30,4,31_weapon_possible_sand.png,7d7c6704c8fd3521ce8142574e958a36c6ff52071d8e2c1dc5621d25c66c7685,comms_equipment,comms_equipment,mission_equipment,intact,no_visible_damage,583.21,425.05,608.96,495.86,25.75,70.81,1823.36,0,manual,
SCVAT_75BDBBAD3E4FA737,30,5,31_weapon_possible_sand.png,7d7c6704c8fd3521ce8142574e958a36c6ff52071d8e2c1dc5621d25c66c7685,door,door,structure,intact,no_visible_damage,745.89,497.70,832.91,630.17,87.02,132.47,11527.54,0,manual,
SCVAT_7F26706CBF92C8CD,30,6,31_weapon_possible_sand.png,7d7c6704c8fd3521ce8142574e958a36c6ff52071d8e2c1dc5621d25c66c7685,door,door,structure,intact,no_visible_damage,840.62,470.31,918.32,602.58,77.70,132.27,10277.38,0,manual,
SCVAT_D8A33FF46622B74E,30,7,31_weapon_possible_sand.png,7d7c6704c8fd3521ce8142574e958a36c6ff52071d8e2c1dc5621d25c66c7685,wheel_tire,wheel_tire,mobility,intact,no_visible_damage,920.41,518.68,1013.91,618.08,93.50,99.40,9293.90,0,manual,
SCVAT_95654EF0DBEE3D6D,30,8,31_weapon_possible_sand.png,7d7c6704c8fd3521ce8142574e958a36c6ff52071d8e2c1dc5621d25c66c7685,wheel_tire,wheel_tire,mobility,intact,no_visible_damage,591.98,610.43,698.37,714.06,106.39,103.63,11025.20,0,manual,
SCVAT_E1DEA471B62372E2,31,1,32_windshield_severe_rain.png,b5e24e4b4aac1d72a242804aeb3cdecf7c47a6e5a799e6576d98de35b9199896,windshield,windshield,structure,destroyed,severe_visible_damage,710.19,542.36,884.39,639.94,174.20,97.58,16998.44,0,manual,
SCVAT_8A401297BA77711A,31,2,32_windshield_severe_rain.png,b5e24e4b4aac1d72a242804aeb3cdecf7c47a6e5a799e6576d98de35b9199896,engine_bay,engine_bay,structure,intact,no_visible_damage,708.39,599.23,969.39,753.98,261.00,154.75,40389.75,0,manual,
SCVAT_687E245AF378E737,31,3,32_windshield_severe_rain.png,b5e24e4b4aac1d72a242804aeb3cdecf7c47a6e5a799e6576d98de35b9199896,weapons_station,weapon_station,mission_equipment,degraded,possible_damage,663.09,434.48,806.71,547.69,143.62,113.21,16259.22,0,manual,
SCVAT_280C8123E3848337,31,4,32_windshield_severe_rain.png,b5e24e4b4aac1d72a242804aeb3cdecf7c47a6e5a799e6576d98de35b9199896,door,door,structure,intact,no_visible_damage,625.20,545.24,686.52,679.10,61.32,133.86,8208.30,0,manual,
SCVAT_0E99D0A48429EE5A,31,5,32_windshield_severe_rain.png,b5e24e4b4aac1d72a242804aeb3cdecf7c47a6e5a799e6576d98de35b9199896,door,door,structure,intact,no_visible_damage,575.32,503.44,627.90,645.22,52.58,141.78,7454.79,0,manual,
SCVAT_31E276985E992C72,31,6,32_windshield_severe_rain.png,b5e24e4b4aac1d72a242804aeb3cdecf7c47a6e5a799e6576d98de35b9199896,wheel_tire,wheel_tire,mobility,intact,no_visible_damage,718.54,700.74,811.35,818.40,92.81,117.66,10920.02,0,manual,
SCVAT_46D3E28F01ED7252,31,7,32_windshield_severe_rain.png,b5e24e4b4aac1d72a242804aeb3cdecf7c47a6e5a799e6576d98de35b9199896,wheel_tire,wheel_tire,mobility,intact,no_visible_damage,527.87,543.79,585.55,637.67,57.68,93.88,5415.00,0,manual,
SCVAT_F54EFE47F9FB5F9F,32,1,33_door_possible_grass.png,db75334129980208d8d53b3d436919c1a6da0c9d00448dd9df2704622a70cd85,wheel_tire,wheel_tire,mobility,intact,no_visible_damage,558.84,592.01,666.87,701.00,108.03,108.99,11774.19,0,manual,
SCVAT_575A48118A38F841,32,2,33_door_possible_grass.png,db75334129980208d8d53b3d436919c1a6da0c9d00448dd9df2704622a70cd85,wheel_tire,wheel_tire,mobility,intact,no_visible_damage,887.67,477.35,985.27,579.69,97.60,102.34,9988.38,0,manual,
SCVAT_C04126730D539785,32,3,33_door_possible_grass.png,db75334129980208d8d53b3d436919c1a6da0c9d00448dd9df2704622a70cd85,door,door,structure,degraded,possible_damage,709.94,456.79,804.88,605.40,94.94,148.61,14109.03,0,manual,
SCVAT_206AD698530E3B92,32,4,33_door_possible_grass.png,db75334129980208d8d53b3d436919c1a6da0c9d00448dd9df2704622a70cd85,door,door,structure,intact,no_visible_damage,797.83,424.73,895.70,571.71,97.87,146.98,14384.93,0,manual,
SCVAT_76D77925F79B3E58,32,5,33_door_possible_grass.png,db75334129980208d8d53b3d436919c1a6da0c9d00448dd9df2704622a70cd85,engine_bay,engine_bay,structure,intact,no_visible_damage,431.19,453.52,696.89,624.88,265.70,171.36,45530.35,0,manual,
SCVAT_17AB460B324CBCC0,32,6,33_door_possible_grass.png,db75334129980208d8d53b3d436919c1a6da0c9d00448dd9df2704622a70cd85,windshield,windshield,structure,intact,no_visible_damage,558.69,404.56,699.44,520.64,140.75,116.08,16338.26,0,manual,
SCVAT_D0ACF7898585A1B2,32,7,33_door_possible_grass.png,db75334129980208d8d53b3d436919c1a6da0c9d00448dd9df2704622a70cd85,comms_equipment,comms_equipment,mission_equipment,intact,no_visible_damage,539.11,394.40,562.32,463.69,23.21,69.29,1608.22,0,manual,
SCVAT_DF5A3031F9EC8D63,32,8,33_door_possible_grass.png,db75334129980208d8d53b3d436919c1a6da0c9d00448dd9df2704622a70cd85,weapons_station,weapon_station,mission_equipment,intact,no_visible_damage,580.86,292.87,802.08,420.63,221.22,127.76,28263.07,0,manual,
SCVAT_DF13025F90E3ABE4,33,1,34_wheel_severe_mud.png,ef2ce117a05b8aada43b56744e87f647ae411e2c4028490cdd31057e61c57d9a,wheel_tire,wheel_tire,mobility,destroyed,severe_visible_damage,867.36,616.83,1016.29,761.19,148.93,144.36,21499.53,0,manual,
SCVAT_FBB59017980CFB65,33,2,34_wheel_severe_mud.png,ef2ce117a05b8aada43b56744e87f647ae411e2c4028490cdd31057e61c57d9a,wheel_tire,wheel_tire,mobility,intact,no_visible_damage,492.57,390.40,606.41,520.17,113.84,129.77,14773.02,0,manual,
SCVAT_3862F0842EE6BCDC,33,3,34_wheel_severe_mud.png,ef2ce117a05b8aada43b56744e87f647ae411e2c4028490cdd31057e61c57d9a,door,door,structure,degraded,possible_damage,711.17,389.49,847.17,603.21,136.00,213.72,29065.92,0,manual,
SCVAT_C8188EAAE2A066E8,33,4,34_wheel_severe_mud.png,ef2ce117a05b8aada43b56744e87f647ae411e2c4028490cdd31057e61c57d9a,door,door,structure,intact,no_visible_damage,612.37,332.82,739.48,537.71,127.11,204.89,26043.57,0,manual,
SCVAT_FC81CCD3A1A85658,33,5,34_wheel_severe_mud.png,ef2ce117a05b8aada43b56744e87f647ae411e2c4028490cdd31057e61c57d9a,weapons_station,weapon_station,mission_equipment,intact,no_visible_damage,744.48,232.40,1018.14,393.38,273.66,160.98,44053.79,0,manual,
SCVAT_43B48B469ABD9387,33,6,34_wheel_severe_mud.png,ef2ce117a05b8aada43b56744e87f647ae411e2c4028490cdd31057e61c57d9a,windshield,windshield,structure,intact,no_visible_damage,857.16,380.06,1041.46,498.85,184.30,118.79,21893.00,0,manual,
SCVAT_60EAEEE80540BCF3,33,7,34_wheel_severe_mud.png,ef2ce117a05b8aada43b56744e87f647ae411e2c4028490cdd31057e61c57d9a,engine_bay,engine_bay,structure,intact,no_visible_damage,872.71,442.23,1195.22,682.03,322.51,239.80,77337.90,0,manual,
SCVAT_1A5B3A501AFF8934,34,1,35_wheel_possible_rock.png,1182f405ddae6f4164778a9979640ac130f800838237364cfb04b6344eada1b6,engine_bay,engine_bay,structure,intact,no_visible_damage,738.93,551.46,952.87,694.68,213.94,143.22,30640.49,0,manual,
SCVAT_905B0955B6390E87,34,2,35_wheel_possible_rock.png,1182f405ddae6f4164778a9979640ac130f800838237364cfb04b6344eada1b6,wheel_tire,wheel_tire,mobility,degraded,possible_damage,763.40,658.71,854.60,742.21,91.20,83.50,7615.20,0,manual,
SCVAT_F6CA9423CE31E86D,34,3,35_wheel_possible_rock.png,1182f405ddae6f4164778a9979640ac130f800838237364cfb04b6344eada1b6,wheel_tire,wheel_tire,mobility,intact,no_visible_damage,530.26,545.68,595.13,620.82,64.87,75.14,4874.33,0,manual,
SCVAT_E6A5E12028F984E8,34,4,35_wheel_possible_rock.png,1182f405ddae6f4164778a9979640ac130f800838237364cfb04b6344eada1b6,windshield,windshield,structure,intact,no_visible_damage,767.83,512.28,852.04,579.07,84.21,66.79,5624.39,0,manual,
SCVAT_BF31EB4425CEBFFE,34,5,35_wheel_possible_rock.png,1182f405ddae6f4164778a9979640ac130f800838237364cfb04b6344eada1b6,weapons_station,weapon_station,mission_equipment,intact,no_visible_damage,668.35,434.56,837.26,519.34,168.91,84.78,14320.19,0,manual,
SCVAT_E405608F345A4915,34,6,35_wheel_possible_rock.png,1182f405ddae6f4164778a9979640ac130f800838237364cfb04b6344eada1b6,comms_equipment,comms_equipment,mission_equipment,intact,no_visible_damage,751.84,546.96,775.30,610.54,23.46,63.58,1491.59,0,manual,
SCVAT_8354839322C3A681,34,7,35_wheel_possible_rock.png,1182f405ddae6f4164778a9979640ac130f800838237364cfb04b6344eada1b6,door,door,structure,intact,no_visible_damage,655.45,536.26,730.91,664.17,75.46,127.91,9652.09,0,manual,
SCVAT_EC7FEB92CE6AAE36,34,8,35_wheel_possible_rock.png,1182f405ddae6f4164778a9979640ac130f800838237364cfb04b6344eada1b6,door,door,structure,intact,no_visible_damage,595.50,511.58,658.66,628.85,63.16,117.27,7406.77,0,manual,
SCVAT_6E3AE2871432FE08,35,1,36_engine_unobservable_smoke.png,33deb8045c7f78d6d0351f55d5e829a367f48d615e716182fc163d310d93a1b3,door,door,structure,intact,no_visible_damage,468.10,429.22,566.31,625.65,98.21,196.43,19291.39,0,manual,
SCVAT_0451B0E2FEEADD75,35,2,36_engine_unobservable_smoke.png,33deb8045c7f78d6d0351f55d5e829a367f48d615e716182fc163d310d93a1b3,door,door,structure,intact,no_visible_damage,377.39,388.87,471.12,575.78,93.73,186.91,17519.07,0,manual,
SCVAT_DCFA7E1F90AA9F07,35,3,36_engine_unobservable_smoke.png,33deb8045c7f78d6d0351f55d5e829a367f48d615e716182fc163d310d93a1b3,wheel_tire,wheel_tire,mobility,intact,no_visible_damage,607.53,628.07,729.40,762.71,121.87,134.64,16408.58,0,manual,
SCVAT_2E4D393E12B9B927,35,4,36_engine_unobservable_smoke.png,33deb8045c7f78d6d0351f55d5e829a367f48d615e716182fc163d310d93a1b3,wheel_tire,wheel_tire,mobility,intact,no_visible_damage,274.36,447.23,382.50,576.96,108.14,129.73,14029.00,0,manual,
SCVAT_99A43324879B38F3,35,5,36_engine_unobservable_smoke.png,33deb8045c7f78d6d0351f55d5e829a367f48d615e716182fc163d310d93a1b3,windshield,windshield,structure,intact,no_visible_damage,603.60,396.13,795.25,518.00,191.65,121.87,23356.39,0,manual,
SCVAT_733F6B1D9AFDCE93,35,6,36_engine_unobservable_smoke.png,33deb8045c7f78d6d0351f55d5e829a367f48d615e716182fc163d310d93a1b3,engine_bay,engine_bay,structure,destroyed,severe_visible_damage,605.56,527.82,923.99,668.37,318.43,140.55,44755.34,0,manual,
SCVAT_FA856AE733B3EF89,35,7,36_engine_unobservable_smoke.png,33deb8045c7f78d6d0351f55d5e829a367f48d615e716182fc163d310d93a1b3,wheel_tire,wheel_tire,mobility,intact,no_visible_damage,1323.38,271.04,1448.00,410.95,124.62,139.91,17435.58,0,manual,
