annotation_id,cvat_image_id,cvat_box_index,source_image,source_image_sha256,component_class_source,component_class,component_group,damage_state_source,damage_level,box_x1,box_y1,box_x2,box_y2,box_width,box_height,box_area,occluded,annotation_source,split
SCVAT_C8197FBBB8B99062,21,2,exec-9c293926-2fc4-4432-9b4c-eb4ca9fe3f4c.png,9392fdeba2df0f73409fd19cb498b267adaeffae97da7b7df83fc9c491aaef9e,windshield,windshield,structure,destroyed,severe_visible_damage,435.14,343.53,923.75,463.52,488.61,119.99,58628.31,0,manual,
SCVAT_9418015EBD96AD4F,21,3,exec-9c293926-2fc4-4432-9b4c-eb4ca9fe3f4c.png,9392fdeba2df0f73409fd19cb498b267adaeffae97da7b7df83fc9c491aaef9e,engine_bay,engine_bay,structure,intact,no_visible_damage,95.10,468.72,920.86,690.99,825.76,222.27,183541.68,0,manual,
SCVAT_39A9CDF5643C1364,21,4,exec-9c293926-2fc4-4432-9b4c-eb4ca9fe3f4c.png,9392fdeba2df0f73409fd19cb498b267adaeffae97da7b7df83fc9c491aaef9e,comms_equipment,comms_equipment,mission_equipment,intact,no_visible_damage,382.20,291.18,450.97,472.73,68.77,181.55,12485.19,0,manual,
SCVAT_064C8E97027B4BBC,21,5,exec-9c293926-2fc4-4432-9b4c-eb4ca9fe3f4c.png,9392fdeba2df0f73409fd19cb498b267adaeffae97da7b7df83fc9c491aaef9e,wheel_tire,wheel_tire,mobility,intact,no_visible_damage,107.89,666.96,374.21,874.54,266.32,207.58,55282.71,0,manual,
SCVAT_410542D692C755A2,21,6,exec-9c293926-2fc4-4432-9b4c-eb4ca9fe3f4c.png,9392fdeba2df0f73409fd19cb498b267adaeffae97da7b7df83fc9c491aaef9e,wheel_tire,wheel_tire,mobility,intact,no_visible_damage,557.70,630.25,846.11,963.98,288.41,333.73,96251.07,0,manual,
SCVAT_C2EC6F5405EE6F59,21,7,exec-9c293926-2fc4-4432-9b4c-eb4ca9fe3f4c.png,9392fdeba2df0f73409fd19cb498b267adaeffae97da7b7df83fc9c491aaef9e,wheel_tire,wheel_tire,mobility,intact,no_visible_damage,1176.48,567.52,1345.55,808.33,169.07,240.81,40713.75,0,manual,
SCVAT_0004AC6061249634,21,8,exec-9c293926-2fc4-4432-9b4c-eb4ca9fe3f4c.png,9392fdeba2df0f73409fd19cb498b267adaeffae97da7b7df83fc9c491aaef9e,door,door,structure,intact,no_visible_damage,956.16,362.60,1119.20,730.06,163.04,367.46,59910.68,0,manual,
SCVAT_BB9FA9F597F45142,21,9,exec-9c293926-2fc4-4432-9b4c-eb4ca9fe3f4c.png,9392fdeba2df0f73409fd19cb498b267adaeffae97da7b7df83fc9c491aaef9e,door,door,structure,intact,no_visible_damage,1108.73,371.08,1269.77,700.64,161.04,329.56,53072.34,0,manual,
SCVAT_5A5E716FD9CB3CFB,22,1,exec-a064c47e-b677-44c6-a092-8ff20ae00455.png,1c03ac034328e35fcf692a10f7bebc7353b35dea23d0325c74a50b6befe74c12,door,door,structure,intact,no_visible_damage,889.35,392.97,1070.84,732.50,181.49,339.53,61621.30,0,manual,
SCVAT_D4C1D07D827FDBAC,22,2,exec-a064c47e-b677-44c6-a092-8ff20ae00455.png,1c03ac034328e35fcf692a10f7bebc7353b35dea23d0325c74a50b6befe74c12,door,door,structure,intact,no_visible_damage,1074.83,392.00,1249.83,710.06,175.00,318.06,55660.50,0,manual,
SCVAT_696A5A92C7E1ED8A,22,3,exec-a064c47e-b677-44c6-a092-8ff20ae00455.png,1c03ac034328e35fcf692a10f7bebc7353b35dea23d0325c74a50b6befe74c12,windshield,windshield,structure,intact,no_visible_damage,457.08,380.00,862.93,486.70,405.85,106.70,43304.19,0,manual,
SCVAT_C9D783998F4ADDEA,22,4,exec-a064c47e-b677-44c6-a092-8ff20ae00455.png,1c03ac034328e35fcf692a10f7bebc7353b35dea23d0325c74a50b6befe74c12,comms_equipment,comms_equipment,mission_equipment,intact,no_visible_damage,398.25,344.10,457.58,505.15,59.33,161.05,9555.10,0,manual,
SCVAT_53CD81D758886AE6,22,5,exec-a064c47e-b677-44c6-a092-8ff20ae00455.png,1c03ac034328e35fcf692a10f7bebc7353b35dea23d0325c74a50b6befe74c12,engine_bay,engine_bay,structure,intact,no_visible_damage,124.03,499.66,856.94,705.08,732.91,205.42,150554.37,0,manual,
SCVAT_2B70682255353762,22,6,exec-a064c47e-b677-44c6-a092-8ff20ae00455.png,1c03ac034328e35fcf692a10f7bebc7353b35dea23d0325c74a50b6befe74c12,wheel_tire,wheel_tire,mobility,destroyed,severe_visible_damage,435.48,681.58,741.25,901.17,305.77,219.59,67144.03,0,manual,
SCVAT_9F729E5BB1330F67,22,7,exec-a064c47e-b677-44c6-a092-8ff20ae00455.png,1c03ac034328e35fcf692a10f7bebc7353b35dea23d0325c74a50b6befe74c12,wheel_tire,wheel_tire,mobility,destroyed,severe_visible_damage,104.49,676.24,330.76,857.79,226.27,181.55,41079.32,0,manual,
SCVAT_5B79C7F17CA4B9C9,22,8,exec-a064c47e-b677-44c6-a092-8ff20ae00455.png,1c03ac034328e35fcf692a10f7bebc7353b35dea23d0325c74a50b6befe74c12,wheel_tire,wheel_tire,mobility,degraded,possible_damage,1182.62,587.91,1380.06,805.84,197.44,217.93,43028.10,0,manual,
SCVAT_5E5F91000505CD8C,22,9,exec-a064c47e-b677-44c6-a092-8ff20ae00455.png,1c03ac034328e35fcf692a10f7bebc7353b35dea23d0325c74a50b6befe74c12,weapons_station,weapon_station,mission_equipment,intact,no_visible_damage,619.82,201.96,1047.60,352.53,427.78,150.57,64410.83,0,manual,
SCVAT_152856D5FA6CED02,23,1,exec-a1e315b5-18ca-402a-9944-16723ad6a51d.png,071bdc8585a72a7997dcee0932ce8c5833471514fda15969a169614201b5d4b3,weapons_station,weapon_station,mission_equipment,destroyed,severe_visible_damage,581.49,178.33,980.91,289.13,399.42,110.80,44255.74,0,manual,
SCVAT_0D0DC09F316B8D37,23,2,exec-a1e315b5-18ca-402a-9944-16723ad6a51d.png,071bdc8585a72a7997dcee0932ce8c5833471514fda15969a169614201b5d4b3,wheel_tire,wheel_tire,mobility,destroyed,severe_visible_damage,479.54,610.80,754.84,934.27,275.30,323.47,89051.29,0,manual,
SCVAT_79B25C3030C389EF,23,3,exec-a1e315b5-18ca-402a-9944-16723ad6a51d.png,071bdc8585a72a7997dcee0932ce8c5833471514fda15969a169614201b5d4b3,wheel_tire,wheel_tire,mobility,unknown,unobservable,134.72,696.58,325.94,796.66,191.22,100.08,19137.30,0,manual,
SCVAT_E3345644F63B5A97,23,4,exec-a1e315b5-18ca-402a-9944-16723ad6a51d.png,071bdc8585a72a7997dcee0932ce8c5833471514fda15969a169614201b5d4b3,wheel_tire,wheel_tire,mobility,destroyed,severe_visible_damage,1213.83,575.26,1416.40,748.05,202.57,172.79,35002.07,0,manual,
SCVAT_48C79186F218A1F7,23,5,exec-a1e315b5-18ca-402a-9944-16723ad6a51d.png,071bdc8585a72a7997dcee0932ce8c5833471514fda15969a169614201b5d4b3,windshield,windshield,structure,destroyed,severe_visible_damage,500.09,310.93,896.92,443.20,396.83,132.27,52488.70,0,manual,
SCVAT_3DED584C38C5CC8C,23,6,exec-a1e315b5-18ca-402a-9944-16723ad6a51d.png,071bdc8585a72a7997dcee0932ce8c5833471514fda15969a169614201b5d4b3,engine_bay,engine_bay,structure,destroyed,severe_visible_damage,107.92,450.32,868.32,688.00,760.40,237.68,180731.87,0,manual,
SCVAT_A027F6091790F02F,23,7,exec-a1e315b5-18ca-402a-9944-16723ad6a51d.png,071bdc8585a72a7997dcee0932ce8c5833471514fda15969a169614201b5d4b3,door,door,structure,destroyed,severe_visible_damage,907.64,325.23,1188.21,837.23,280.57,512.00,143651.84,0,manual,
SCVAT_7B3CD4AA88783195,23,8,exec-a1e315b5-18ca-402a-9944-16723ad6a51d.png,071bdc8585a72a7997dcee0932ce8c5833471514fda15969a169614201b5d4b3,door,door,structure,intact,no_visible_damage,1092.82,336.93,1257.35,665.99,164.53,329.06,54140.24,0,manual,
SCVAT_7BB0ACAAD17FB18D,24,1,exec-ad1f1220-9c51-4b4e-af6a-74d2d4546116.png,bcd0393048068fcbdd6e8fe88fb1fc5e42750886c74fe95b351cac6d9b6f4ec2,door,door,structure,intact,no_visible_damage,912.99,404.28,1088.98,742.32,175.99,338.04,59491.66,0,manual,
SCVAT_F1CB77FD8CF13110,24,2,exec-ad1f1220-9c51-4b4e-af6a-74d2d4546116.png,bcd0393048068fcbdd6e8fe88fb1fc5e42750886c74fe95b351cac6d9b6f4ec2,door,door,structure,intact,no_visible_damage,1084.00,406.23,1245.04,714.40,161.04,308.17,49627.70,0,manual,
SCVAT_66B01638663103A3,24,3,exec-ad1f1220-9c51-4b4e-af6a-74d2d4546116.png,bcd0393048068fcbdd6e8fe88fb1fc5e42750886c74fe95b351cac6d9b6f4ec2,wheel_tire,wheel_tire,mobility,intact,no_visible_damage,520.10,662.05,790.83,954.72,270.73,292.67,79234.55,0,manual,
SCVAT_47C45114F125BC12,24,4,exec-ad1f1220-9c51-4b4e-af6a-74d2d4546116.png,bcd0393048068fcbdd6e8fe88fb1fc5e42750886c74fe95b351cac6d9b6f4ec2,wheel_tire,wheel_tire,mobility,unknown,unobservable,160.63,780.71,399.95,865.47,239.32,84.76,20284.76,0,manual,
SCVAT_E1E99254628F39FF,24,5,exec-ad1f1220-9c51-4b4e-af6a-74d2d4546116.png,bcd0393048068fcbdd6e8fe88fb1fc5e42750886c74fe95b351cac6d9b6f4ec2,wheel_tire,wheel_tire,mobility,intact,no_visible_damage,1188.70,598.18,1358.72,814.62,170.02,216.44,36799.13,0,manual,
SCVAT_34A20E5F21EEC45D,24,6,exec-ad1f1220-9c51-4b4e-af6a-74d2d4546116.png,bcd0393048068fcbdd6e8fe88fb1fc5e42750886c74fe95b351cac6d9b6f4ec2,engine_bay,engine_bay,structure,destroyed,severe_visible_damage,132.48,516.77,861.58,749.22,729.10,232.45,169479.30,0,manual,
SCVAT_714F43EDE0D5A8C2,24,7,exec-ad1f1220-9c51-4b4e-af6a-74d2d4546116.png,bcd0393048068fcbdd6e8fe88fb1fc5e42750886c74fe95b351cac6d9b6f4ec2,windshield,windshield,structure,degraded,possible_damage,467.90,382.35,879.85,514.46,411.95,132.11,54422.71,0,manual,
SCVAT_0CDFBC868E3659B3,24,8,exec-ad1f1220-9c51-4b4e-af6a-74d2d4546116.png,bcd0393048068fcbdd6e8fe88fb1fc5e42750886c74fe95b351cac6d9b6f4ec2,weapons_station,weapon_station,mission_equipment,destroyed,severe_visible_damage,585.64,166.03,1133.10,380.62,547.46,214.59,117479.44,0,manual,
SCVAT_CEDF2E0628399870,25,1,exec-dee60ab3-ff34-47d7-ad62-d5c093d5a990.png,5fe670737e98807b81061d34d7aff8a2283cf013e6ff280edaa00ade9b5ecb53,weapons_station,weapon_station,mission_equipment,intact,no_visible_damage,601.77,204.95,1024.57,372.97,422.80,168.02,71038.86,0,manual,
SCVAT_BCDD780A46058C96,25,2,exec-dee60ab3-ff34-47d7-ad62-d5c093d5a990.png,5fe670737e98807b81061d34d7aff8a2283cf013e6ff280edaa00ade9b5ecb53,comms_equipment,comms_equipment,mission_equipment,intact,no_visible_damage,395.71,366.64,451.55,518.21,55.84,151.57,8463.67,0,manual,
SCVAT_C15EE49AD335DD29,25,3,exec-dee60ab3-ff34-47d7-ad62-d5c093d5a990.png,5fe670737e98807b81061d34d7aff8a2283cf013e6ff280edaa00ade9b5ecb53,windshield,windshield,structure,intact,no_visible_damage,448.10,393.97,854.65,496.09,406.55,102.12,41516.89,0,manual,
SCVAT_C3A88AD8D1457F87,25,4,exec-dee60ab3-ff34-47d7-ad62-d5c093d5a990.png,5fe670737e98807b81061d34d7aff8a2283cf013e6ff280edaa00ade9b5ecb53,engine_bay,engine_bay,structure,intact,no_visible_damage,159.90,512.67,860.35,699.56,700.45,186.89,130907.10,0,manual,
SCVAT_B74FADD4EA77D40A,25,5,exec-dee60ab3-ff34-47d7-ad62-d5c093d5a990.png,5fe670737e98807b81061d34d7aff8a2283cf013e6ff280edaa00ade9b5ecb53,wheel_tire,wheel_tire,mobility,intact,no_visible_damage,542.15,643.39,791.99,939.33,249.84,295.94,73937.65,0,manual,
SCVAT_D50CA593AECAD4C6,25,6,exec-dee60ab3-ff34-47d7-ad62-d5c093d5a990.png,5fe670737e98807b81061d34d7aff8a2283cf013e6ff280edaa00ade9b5ecb53,wheel_tire,wheel_tire,mobility,intact,no_visible_damage,166.08,684.35,401.45,872.98,235.37,188.63,44397.84,0,manual,
SCVAT_F8DF3DE951C36379,25,7,exec-dee60ab3-ff34-47d7-ad62-d5c093d5a990.png,5fe670737e98807b81061d34d7aff8a2283cf013e6ff280edaa00ade9b5ecb53,wheel_tire,wheel_tire,mobility,intact,no_visible_damage,1108.06,609.87,1259.26,822.22,151.20,212.35,32107.32,0,manual,
SCVAT_D93A2B7FA463CDE6,25,8,exec-dee60ab3-ff34-47d7-ad62-d5c093d5a990.png,5fe670737e98807b81061d34d7aff8a2283cf013e6ff280edaa00ade9b5ecb53,door,door,structure,intact,no_visible_damage,891.46,405.35,1032.41,725.52,140.95,320.17,45127.96,0,manual,
SCVAT_9643B62C50E0D4AA,25,9,exec-dee60ab3-ff34-47d7-ad62-d5c093d5a990.png,5fe670737e98807b81061d34d7aff8a2283cf013e6ff280edaa00ade9b5ecb53,door,door,structure,intact,no_visible_damage,1035.86,418.71,1176.77,705.27,140.91,286.56,40379.17,0,manual,
SCVAT_9BCCEEF74E766B93,26,1,exec-e561515d-18c0-4b32-b0c5-a2ff442f4e9b.png,05ccd13c131a8613aacf6873d3b12a72e31c2d746e24504bc732595b45820539,door,door,structure,intact,no_visible_damage,292.08,357.75,461.85,678.53,169.77,320.78,54458.82,0,manual,
SCVAT_4E7D3D4A9D049048,26,2,exec-e561515d-18c0-4b32-b0c5-a2ff442f4e9b.png,05ccd13c131a8613aacf6873d3b12a72e31c2d746e24504bc732595b45820539,door,door,structure,degraded,possible_damage,479.73,348.95,656.25,699.12,176.52,350.17,61812.01,0,manual,
SCVAT_34F4763B3B77E745,26,3,exec-e561515d-18c0-4b32-b0c5-a2ff442f4e9b.png,05ccd13c131a8613aacf6873d3b12a72e31c2d746e24504bc732595b45820539,windshield,windshield,structure,intact,no_visible_damage,692.46,324.22,1090.93,451.70,398.47,127.48,50796.96,0,manual,
SCVAT_E2ADB1B6987E5EF0,26,4,exec-e561515d-18c0-4b32-b0c5-a2ff442f4e9b.png,05ccd13c131a8613aacf6873d3b12a72e31c2d746e24504bc732595b45820539,engine_bay,engine_bay,structure,intact,no_visible_damage,747.86,460.38,1462.04,668.63,714.18,208.25,148727.98,0,manual,
SCVAT_5FF9AA37C17652DA,26,5,exec-e561515d-18c0-4b32-b0c5-a2ff442f4e9b.png,05ccd13c131a8613aacf6873d3b12a72e31c2d746e24504bc732595b45820539,comms_equipment,comms_equipment,mission_equipment,intact,no_visible_damage,717.51,460.83,790.88,497.36,73.37,36.53,2680.21,0,manual,
SCVAT_45434951BBDAEAD3,26,6,exec-e561515d-18c0-4b32-b0c5-a2ff442f4e9b.png,05ccd13c131a8613aacf6873d3b12a72e31c2d746e24504bc732595b45820539,weapons_station,weapon_station,mission_equipment,intact,no_visible_damage,458.51,157.89,1002.49,320.75,543.98,162.86,88592.58,0,manual,
SCVAT_D1236AA6E93BF07E,26,7,exec-e561515d-18c0-4b32-b0c5-a2ff442f4e9b.png,05ccd13c131a8613aacf6873d3b12a72e31c2d746e24504bc732595b45820539,wheel_tire,wheel_tire,mobility,intact,no_visible_damage,145.59,577.24,329.59,814.24,184.00,237.00,43608.00,0,manual,
SCVAT_4EE2210F9C7D156F,26,8,exec-e561515d-18c0-4b32-b0c5-a2ff442f4e9b.png,05ccd13c131a8613aacf6873d3b12a72e31c2d746e24504bc732595b45820539,wheel_tire,wheel_tire,mobility,intact,no_visible_damage,799.71,604.76,1095.86,934.82,296.15,330.06,97747.27,0,manual,
SCVAT_49D4CAB36C56F7A3,26,9,exec-e561515d-18c0-4b32-b0c5-a2ff442f4e9b.png,05ccd13c131a8613aacf6873d3b12a72e31c2d746e24504bc732595b45820539,wheel_tire,wheel_tire,mobility,intact,no_visible_damage,1190.59,633.68,1436.89,835.11,246.30,201.43,49612.21,0,manual,
SCVAT_E28FBFA60F3C1E8D,27,1,exec-ecd5ba16-f4b5-4258-8ded-eafa009e14d2.png,81e34510be037ee1b5491698a6cd26573463c7a2546cae37d1e4c7ba596bcf13,wheel_tire,wheel_tire,mobility,degraded,possible_damage,551.99,563.06,841.13,864.70,289.14,301.64,87216.19,0,manual,
SCVAT_DFCE9086415A59DB,27,2,exec-ecd5ba16-f4b5-4258-8ded-eafa009e14d2.png,81e34510be037ee1b5491698a6cd26573463c7a2546cae37d1e4c7ba596bcf13,wheel_tire,wheel_tire,mobility,unknown,unobservable,158.13,583.75,383.93,760.85,225.80,177.10,39989.18,0,manual,
SCVAT_574B278944DA95FA,27,3,exec-ecd5ba16-f4b5-4258-8ded-eafa009e14d2.png,81e34510be037ee1b5491698a6cd26573463c7a2546cae37d1e4c7ba596bcf13,wheel_tire,wheel_tire,mobility,degraded,possible_damage,1197.57,496.92,1357.46,699.61,159.89,202.69,32408.10,0,manual,
SCVAT_252365EF619EA3D1,27,4,exec-ecd5ba16-f4b5-4258-8ded-eafa009e14d2.png,81e34510be037ee1b5491698a6cd26573463c7a2546cae37d1e4c7ba596bcf13,windshield,windshield,structure,intact,no_visible_damage,511.71,259.07,940.22,373.88,428.51,114.81,49197.23,0,manual,
SCVAT_0F96AE6C31417824,27,5,exec-ecd5ba16-f4b5-4258-8ded-eafa009e14d2.png,81e34510be037ee1b5491698a6cd26573463c7a2546cae37d1e4c7ba596bcf13,comms_equipment,comms_equipment,mission_equipment,intact,no_visible_damage,454.31,222.36,516.38,396.57,62.07,174.21,10813.21,0,manual,
SCVAT_FB32DD54F31B3491,27,6,exec-ecd5ba16-f4b5-4258-8ded-eafa009e14d2.png,81e34510be037ee1b5491698a6cd26573463c7a2546cae37d1e4c7ba596bcf13,engine_bay,engine_bay,structure,intact,no_visible_damage,141.27,391.23,936.21,639.53,794.94,248.30,197383.60,0,manual,
SCVAT_44EB33133EE97579,27,7,exec-ecd5ba16-f4b5-4258-8ded-eafa009e14d2.png,81e34510be037ee1b5491698a6cd26573463c7a2546cae37d1e4c7ba596bcf13,weapons_station,weapon_station,mission_equipment,intact,no_visible_damage,599.15,51.49,1150.47,243.72,551.32,192.23,105980.24,0,manual,
SCVAT_F8CA23CFF70F16E7,27,8,exec-ecd5ba16-f4b5-4258-8ded-eafa009e14d2.png,81e34510be037ee1b5491698a6cd26573463c7a2546cae37d1e4c7ba596bcf13,door,door,structure,intact,no_visible_damage,975.75,274.27,1143.38,633.65,167.63,359.38,60242.87,0,manual,
SCVAT_680EFA99F5595A1E,27,9,exec-ecd5ba16-f4b5-4258-8ded-eafa009e14d2.png,81e34510be037ee1b5491698a6cd26573463c7a2546cae37d1e4c7ba596bcf13,door,door,structure,intact,no_visible_damage,1133.03,283.75,1280.84,603.05,147.81,319.30,47195.73,0,manual,
SCVAT_95E3642660A1A68E,28,1,exec-fd6916d4-b56f-4f06-bd76-b539b605967f.png,0a6a1f7b69728db61565fa14a3786c6df349451d17cac315351a8d960df799f9,door,door,structure,intact,no_visible_damage,918.90,329.42,1119.16,703.78,200.26,374.36,74969.33,0,manual,
SCVAT_30B3E74458C4A571,28,2,exec-fd6916d4-b56f-4f06-bd76-b539b605967f.png,0a6a1f7b69728db61565fa14a3786c6df349451d17cac315351a8d960df799f9,door,door,structure,intact,no_visible_damage,1122.43,336.44,1294.39,668.40,171.96,331.96,57083.84,0,manual,
SCVAT_DB31365DB0EE09CB,28,3,exec-fd6916d4-b56f-4f06-bd76-b539b605967f.png,0a6a1f7b69728db61565fa14a3786c6df349451d17cac315351a8d960df799f9,wheel_tire,wheel_tire,mobility,intact,no_visible_damage,482.45,599.89,749.70,929.07,267.25,329.18,87973.36,0,manual,
SCVAT_27D25AAEB07407B1,28,4,exec-fd6916d4-b56f-4f06-bd76-b539b605967f.png,0a6a1f7b69728db61565fa14a3786c6df349451d17cac315351a8d960df799f9,wheel_tire,wheel_tire,mobility,intact,no_visible_damage,1230.18,539.48,1412.49,768.54,182.31,229.06,41759.93,0,manual,
SCVAT_BF4185BCD2822A24,28,5,exec-fd6916d4-b56f-4f06-bd76-b539b605967f.png,0a6a1f7b69728db61565fa14a3786c6df349451d17cac315351a8d960df799f9,wheel_tire,wheel_tire,mobility,unknown,unobservable,199.47,727.77,419.87,818.60,220.40,90.83,20018.93,0,manual,
SCVAT_0406AB3473554E56,28,6,exec-fd6916d4-b56f-4f06-bd76-b539b605967f.png,0a6a1f7b69728db61565fa14a3786c6df349451d17cac315351a8d960df799f9,engine_bay,engine_bay,structure,intact,no_visible_damage,151.58,444.25,868.29,691.86,716.71,247.61,177464.56,0,manual,
SCVAT_E4A9571E08D34E31,28,7,exec-fd6916d4-b56f-4f06-bd76-b539b605967f.png,0a6a1f7b69728db61565fa14a3786c6df349451d17cac315351a8d960df799f9,comms_equipment,comms_equipment,mission_equipment,degraded,possible_damage,482.33,311.34,542.03,450.47,59.70,139.13,8306.06,0,manual,
SCVAT_867C8D9EBE77CA43,28,8,exec-fd6916d4-b56f-4f06-bd76-b539b605967f.png,0a6a1f7b69728db61565fa14a3786c6df349451d17cac315351a8d960df799f9,windshield,windshield,structure,intact,no_visible_damage,536.40,317.66,885.32,436.41,348.92,118.75,41434.25,0,manual,
SCVAT_32FFE1D4FC743354,28,9,exec-fd6916d4-b56f-4f06-bd76-b539b605967f.png,0a6a1f7b69728db61565fa14a3786c6df349451d17cac315351a8d960df799f9,weapons_station,weapon_station,mission_equipment,destroyed,severe_visible_damage,573.44,40.45,1212.33,301.12,638.89,260.67,166539.46,0,manual,
SCVAT_BC734258DE0157A8,29,1,exec-ffbcb6d4-ff4c-428e-8830-980521f67d09.png,d010985a858ad931f1a4c2d7364804e0b5a467997c73d57d13a9a06e12d487d0,weapons_station,weapon_station,mission_equipment,degraded,possible_damage,602.97,168.85,1077.45,372.20,474.48,203.35,96485.51,0,manual,
SCVAT_D4CBEB354398DA42,29,2,exec-ffbcb6d4-ff4c-428e-8830-980521f67d09.png,d010985a858ad931f1a4c2d7364804e0b5a467997c73d57d13a9a06e12d487d0,wheel_tire,wheel_tire,mobility,destroyed,severe_visible_damage,360.16,681.66,701.35,923.71,341.19,242.05,82585.04,0,manual,
SCVAT_2D3FA50E2B6885FC,29,3,exec-ffbcb6d4-ff4c-428e-8830-980521f67d09.png,d010985a858ad931f1a4c2d7364804e0b5a467997c73d57d13a9a06e12d487d0,wheel_tire,wheel_tire,mobility,destroyed,severe_visible_damage,1144.43,616.70,1337.93,797.90,193.50,181.20,35062.20,0,manual,
SCVAT_9F489A4E48E35AA5,29,4,exec-ffbcb6d4-ff4c-428e-8830-980521f67d09.png,d010985a858ad931f1a4c2d7364804e0b5a467997c73d57d13a9a06e12d487d0,windshield,windshield,structure,degraded,possible_damage,507.85,395.85,784.77,504.57,276.92,108.72,30106.74,0,manual,
SCVAT_1983525381A5B5BD,29,5,exec-ffbcb6d4-ff4c-428e-8830-980521f67d09.png,d010985a858ad931f1a4c2d7364804e0b5a467997c73d57d13a9a06e12d487d0,engine_bay,engine_bay,structure,destroyed,severe_visible_damage,72.30,270.04,758.10,767.82,685.80,497.78,341377.52,0,manual,
SCVAT_382A4970B5BB336B,29,6,exec-ffbcb6d4-ff4c-428e-8830-980521f67d09.png,d010985a858ad931f1a4c2d7364804e0b5a467997c73d57d13a9a06e12d487d0,door,door,structure,intact,no_visible_damage,813.49,407.48,1020.67,748.67,207.18,341.19,70687.74,0,manual,
SCVAT_4AD07886700BCC0B,29,7,exec-ffbcb6d4-ff4c-428e-8830-980521f67d09.png,d010985a858ad931f1a4c2d7364804e0b5a467997c73d57d13a9a06e12d487d0,door,door,structure,intact,no_visible_damage,1032.29,410.83,1204.60,717.22,172.31,306.39,52794.06,0,manual,
