filename,dvids_photo_id,title,date_taken,location,original_resolution,photographer_or_credit,page_status,source_url,curation_note
dvids_1343647.jpg,1343647,Reserve Soldiers conduct off-road driver training,2014-05-14,"ELWOOD, ILLINOIS, US",5997x4002,Photo by Sgt. 1st Class Michel Sauret,PUBLIC DOMAIN,https://www.dvidshub.net/image/1343647/reserve-soldiers-conduct-off-road-driver-training,"Outdoor HMMWV exterior candidate for drone-style vehicle-part detection. Military HMMWV (Humvee) vehicles are conducting a water crossing exercise through a shallow, muddy river or stream in a wooded, green environment. The lead vehicle is prominently splashing through the water with headlights on, while a second Humvee follows behind in the background. A soldier in uniform is visible standing near the tree line observing the exercise. Review subject prominence, occlusion, and view angle before labeling."
dvids_71002.jpg,71002,Marine Humvee Driving Safety Program,2007-12-15,"AL ASAD, IQ",3000x2400,Photo by Staff Sgt. Andrew Pendracki,PUBLIC DOMAIN,https://www.dvidshub.net/image/71002/marine-humvee-driving-safety-program,"Outdoor HMMWV exterior candidate for drone-style vehicle-part detection. A desert-camouflaged military wheeled vehicle is traversing a sandy ridge or berm in an arid desert environment. The vehicle is kicking up a visible dust trail as it moves across the terrain. The landscape is barren, flat, and sandy with a hazy sky in the background. Review subject prominence, occlusion, and view angle before labeling."
dvids_3754777.jpg,3754777,"106th Rescue Wing's Initial Response Force trains for rough terrain, recovery",2017-09-10,"WESTHAMPTON BEACH, NEW YORK, US",3936x2624,Photo by Airman 1st Class Daniel Farrell,PUBLIC DOMAIN,https://www.dvidshub.net/image/3754777/106th-rescue-wings-initial-response-force-trains-rough-terrain-recovery,"Outdoor HMMWV exterior candidate for drone-style vehicle-part detection. A military HMMWV (Humvee) in olive drab camouflage paint is traversing sandy, vegetated terrain, likely a training or exercise area. The vehicle appears to be moving through coastal dune-like landscape with tall grasses and scrub vegetation. A second Humvee is partially visible behind the primary vehicle. Review subject prominence, occlusion, and view angle before labeling."
dvids_7409225.jpg,7409225,"A High Mobility Multipurpose Wheeled Vehicle (HMMWV) drives through a situational training exercise (STX) during Exercise Eager Lion in Jordan, Sept. 8, 2022",2022-09-08,Jordan,4073x2907,Spc. Claude Nelson,PUBLIC DOMAIN,https://www.dvidshub.net/image/7409225/high-mobility-multipurpose-wheeled-vehicle-hmmwv-drives-through-situational-training-exercise-stx-during-exercise-eager-lion-jordan,Outdoor moving HMMWV in a dusty training environment; useful for vehicle detection amid terrain and background clutter. Dust reduces visibility; inspect part-level legibility before labeling.
dvids_9494364.jpg,9494364,Staging the Humvee,2026-01-24,"Maryland, United States",6000x4000,Capt. Dylan Bradford,PUBLIC DOMAIN,https://www.dvidshub.net/image/9494364/staging-humvee,"DVIDS Humvee candidate selected for vehicle visibility; review crop, occlusion, visible parts and viewpoint before annotation."
dvids_140890.jpg,140890,Humvee maintenance,2008-11-16,"Al Anbar Province, Iraq",3888x2592,Cpl. Seth Maggard,PUBLIC DOMAIN,https://www.dvidshub.net/image/140890/humvee-maintenance,Maintenance or component view; inspect vehicle prominence and exposed part visibility before annotation.
dvids_7377088.jpg,7377088,Keeping vehicles on the road,2022-08-17,"Fort Mccoy, Wisconsin, United States",6583x4389,Pfc. Trevor Seiler,PUBLIC DOMAIN,https://www.dvidshub.net/image/7377088/keeping-vehicles-road,Maintenance or component view; inspect vehicle prominence and exposed part visibility before annotation.
dvids_6495908.jpg,6495908,We Will Find A Way - The Humvee,2020-10-06,"Boise, Idaho, United States",2700x1800,Thomas Alvarez,PUBLIC DOMAIN,https://www.dvidshub.net/image/6495908/we-will-find-way-humvee,Maintenance or component view; inspect vehicle prominence and exposed part visibility before annotation.
dvids_2705344.jpg,2705344,A Humvee for the Parade,2016-07-04,"Villa Park, Illinois, United States",4288x2848,Spc. Brianna Saville,PUBLIC DOMAIN,https://www.dvidshub.net/image/2705344/humvee-parade,"DVIDS Humvee candidate selected for vehicle visibility; review crop, occlusion, visible parts and viewpoint before annotation."
dvids_275872.jpg,275872,525th Humvee Motorpool,2010-04-05,"Guantanamo Bay, Cuba",2100x1395,Petty Officer 3rd Class Joshua Nistas,PUBLIC DOMAIN,https://www.dvidshub.net/image/275872/525th-humvee-motorpool,Maintenance or component view; inspect vehicle prominence and exposed part visibility before annotation.
dvids_349947.jpg,349947,Humvee Patrol,2010-12-08,"Guantanamo Bay, Cuba",3000x2400,Senior Airman Gino Reyes,PUBLIC DOMAIN,https://www.dvidshub.net/image/349947/humvee-patrol,"Operational mobility/terrain view; review crop, occlusion and vehicle prominence before annotation."
dvids_36204.jpg,36204,Road block,2007-01-31,"Forward Operating Base Warhorse, Iraq",4288x2848,,PUBLIC DOMAIN,https://www.dvidshub.net/image/36204/road-block,"DVIDS Humvee candidate selected for vehicle visibility; review crop, occlusion, visible parts and viewpoint before annotation."
dvids_9813790.jpg,9813790,Defenders drive readiness: Reservists complete Humvee training,2026-07-11,"Delaware, United States",5499x3724,Jeremy Larlee,PUBLIC DOMAIN,https://www.dvidshub.net/image/9813790/defenders-drive-readiness-reservists-complete-humvee-training,Maintenance or component view; inspect vehicle prominence and exposed part visibility before annotation.
dvids_1343629.jpg,1343629,Reserve Soldiers conduct off-road driver training,2014-05-14,"Elwood, Illinois, United States",5997x4002,Sgt. 1st Class Michel Sauret,PUBLIC DOMAIN,https://www.dvidshub.net/image/1343629/reserve-soldiers-conduct-off-road-driver-training,"Operational mobility/terrain view; review crop, occlusion and vehicle prominence before annotation."
dvids_1343708.jpg,1343708,Reserve Soldiers conduct off-road driver training,2014-05-14,"Elwood, Illinois, United States",6006x3996,Sgt. 1st Class Michel Sauret,PUBLIC DOMAIN,https://www.dvidshub.net/image/1343708/reserve-soldiers-conduct-off-road-driver-training,"Operational mobility/terrain view; review crop, occlusion and vehicle prominence before annotation."
dvids_1343650.jpg,1343650,Reserve Soldiers conduct off-road driver training,2014-05-14,"Elwood, Illinois, United States",5997x4002,Sgt. 1st Class Michel Sauret,PUBLIC DOMAIN,https://www.dvidshub.net/image/1343650/reserve-soldiers-conduct-off-road-driver-training,"Operational mobility/terrain view; review crop, occlusion and vehicle prominence before annotation."
dvids_7270781.jpg,7270781,914th CES Conducts Off-Site Training,2022-06-11,"Youngstown, New York, United States",3300x2202,Airman Kylar Vermeulen,PUBLIC DOMAIN,https://www.dvidshub.net/image/7270781/914th-ces-conducts-off-site-training,"Operational mobility/terrain view; review crop, occlusion and vehicle prominence before annotation."
dvids_18783.jpg,18783,Iraqi Humvees,2006-04-27,,1960x3008,1st Sgt. Denise Slater,PUBLIC DOMAIN,https://www.dvidshub.net/image/18783/iraqi-humvees,Maintenance or component view; inspect vehicle prominence and exposed part visibility before annotation.
dvids_7140178.jpg,7140178,Kimball County Humvee fire,2022-04-12,"Kimball, Nebraska, United States",6192x4128,Airman Sarah Post,PUBLIC DOMAIN,https://www.dvidshub.net/image/7140178/kimball-county-humvee-fire,"Damage or recovery-condition candidate; review visible vehicle parts, crop and occlusion before annotation."
dvids_7140175.jpg,7140175,Kimball County Humvee fire,2022-04-12,"Kimball, Nebraska, United States",6192x4128,Airman Sarah Post,PUBLIC DOMAIN,https://www.dvidshub.net/image/7140175/kimball-county-humvee-fire,"Damage or recovery-condition candidate; review visible vehicle parts, crop and occlusion before annotation."
dvids_6966421.jpg,6966421,I MSB | Humvee Maintenance,2021-12-01,"California, United States",8696x5797,Lance Cpl. Gadiel Zaragoza,PUBLIC DOMAIN,https://www.dvidshub.net/image/6966421/msb-humvee-maintenance,Maintenance or component view; inspect vehicle prominence and exposed part visibility before annotation.
dvids_6495915.jpg,6495915,We Will Find A Way - The Humvee,2020-10-06,"Boise, Idaho, United States",2700x1800,Thomas Alvarez,PUBLIC DOMAIN,https://www.dvidshub.net/image/6495915/we-will-find-way-humvee,Maintenance or component view; inspect vehicle prominence and exposed part visibility before annotation.
dvids_30558.jpg,30558,Sgt. Richardson Humvee Landmine,2006-09-13,"Tikrit, Iraq",2903x2560,,PUBLIC DOMAIN,https://www.dvidshub.net/image/30558/sgt-richardson-humvee-landmine,"Damage or recovery-condition candidate; review visible vehicle parts, crop and occlusion before annotation."
dvids_14724.jpg,14724,Humvee Egress Assistance Trainer,2006-01-23,"Camp Arifjan, Kuwait",3008x1960,Sgt. Robert Adams,PUBLIC DOMAIN,https://www.dvidshub.net/image/14724/humvee-egress-assistance-trainer,"Damage or recovery-condition candidate; review visible vehicle parts, crop and occlusion before annotation."
dvids_1398426.jpg,1398426,CLB 451 Marines Participate in Vehicle Recovery,2014-06-07,"Marine Corps Air Ground Combat Center Twentynine Palms, California, United States",5760x3840,Sgt. Adwin Esters,PUBLIC DOMAIN,https://www.dvidshub.net/image/1398426/clb-451-marines-participate-vehicle-recovery,"Damage or recovery-condition candidate; review visible vehicle parts, crop and occlusion before annotation."
dvids_79160.jpg,79160,Where the rubber meets the road,2008-03-04,"Ad Dawr, Iraq",1800x1200,Rick Rzepka,PUBLIC DOMAIN,https://www.dvidshub.net/image/79160/rubber-meets-road,"Operational mobility/terrain view; review crop, occlusion and vehicle prominence before annotation."
dvids_78227.jpg,78227,On the road again,2008-02-18,"Kalsu, Iraq",1840x1224,Sgt. Kevin Stabinsky,PUBLIC DOMAIN,https://www.dvidshub.net/image/78227/road-again,Maintenance or component view; inspect vehicle prominence and exposed part visibility before annotation.
dvids_78228.jpg,78228,On the road again,2008-02-18,"Kalsu, Iraq",1840x1224,Sgt. Kevin Stabinsky,PUBLIC DOMAIN,https://www.dvidshub.net/image/78228/road-again,Maintenance or component view; inspect vehicle prominence and exposed part visibility before annotation.
dvids_1343653.jpg,1343653,Reserve Soldiers conduct off-road driver training,2014-05-14,"Elwood, Illinois, United States",6006x3996,Sgt. 1st Class Michel Sauret,PUBLIC DOMAIN,https://www.dvidshub.net/image/1343653/reserve-soldiers-conduct-off-road-driver-training,"Operational mobility/terrain view; review crop, occlusion and vehicle prominence before annotation."
dvids_1318044.jpg,1318044,Humvees,2014-04-23,"Fort Hood, Texas, United States",3835x2319,Sgt. Ken Scar,PUBLIC DOMAIN,https://www.dvidshub.net/image/1318044/humvees,"Operational mobility/terrain view; review crop, occlusion and vehicle prominence before annotation."
dvids_349955.jpg,349955,Humvee Patrol,2010-12-08,"Guantanamo Bay, Cuba",3000x2400,Senior Airman Gino Reyes,PUBLIC DOMAIN,https://www.dvidshub.net/image/349955/humvee-patrol,"Operational mobility/terrain view; review crop, occlusion and vehicle prominence before annotation."
dvids_349954.jpg,349954,Humvee Patrol,2010-12-08,"Guantanamo Bay, Cuba",4288x2848,Senior Airman Gino Reyes,PUBLIC DOMAIN,https://www.dvidshub.net/image/349954/humvee-patrol,"Operational mobility/terrain view; review crop, occlusion and vehicle prominence before annotation."
dvids_18779.jpg,18779,Iraqi Humvees,2006-04-27,,3008x1960,1st Sgt. Denise Slater,PUBLIC DOMAIN,https://www.dvidshub.net/image/18779/iraqi-humvees,Maintenance or component view; inspect vehicle prominence and exposed part visibility before annotation.
dvids_18782.jpg,18782,Iraqi Humvees,2006-04-27,,1960x3008,1st Sgt. Denise Slater,PUBLIC DOMAIN,https://www.dvidshub.net/image/18782/iraqi-humvees,"Operational mobility/terrain view; review crop, occlusion and vehicle prominence before annotation."
dvids_18781.jpg,18781,Iraqi Humvees,2006-04-27,,1960x3008,1st Sgt. Denise Slater,PUBLIC DOMAIN,https://www.dvidshub.net/image/18781/iraqi-humvees,"DVIDS Humvee candidate selected for vehicle visibility; review crop, occlusion, visible parts and viewpoint before annotation."
dvids_902004.jpg,902004,HMMWV,2013-04-06,"Terre Haute, Indiana, United States",3000x1993,Senior Master Sgt. John Chapman,PUBLIC DOMAIN,https://www.dvidshub.net/image/902004/hmmwv,"DVIDS Humvee candidate selected for vehicle visibility; review crop, occlusion, visible parts and viewpoint before annotation."
dvids_7166471.jpg,7166471,HMMWV Maintenance,2022-04-29,"Osan Air Base, South Korea",5785x3849,Tech. Sgt. Zachariah Lopez,PUBLIC DOMAIN,https://www.dvidshub.net/image/7166471/hmmwv-maintenance,Interior/control detail; useful for component context but lower priority for exterior drone-style detection.
dvids_2719024.jpg,2719024,Mechnic Degreases HMMWV,2016-07-12,"Colchester, Vermont, United States",3840x2743,Spc. Avery Cunningham,PUBLIC DOMAIN,https://www.dvidshub.net/image/2719024/mechnic-degreases-hmmwv,Maintenance or component view; inspect vehicle prominence and exposed part visibility before annotation.
dvids_7859636.jpg,7859636,D.C. National Guard: HMMWV Maintenance,2023-06-14,"Hohenfels, Bayern, Germany",5322x3548,Sgt. Rebecca Call,PUBLIC DOMAIN,https://www.dvidshub.net/image/7859636/dc-national-guard-hmmwv-maintenance,Maintenance or component view; inspect vehicle prominence and exposed part visibility before annotation.
dvids_7215434.jpg,7215434,Sgt. Tyler Bennett exits a HMMWV,2022-05-18,"Fort Mccoy, Wisconsin, United States",6720x4480,Calvin Reimold,PUBLIC DOMAIN,https://www.dvidshub.net/image/7215434/sgt-tyler-bennett-exits-hmmwv,"Operational mobility/terrain view; review crop, occlusion and vehicle prominence before annotation."
dvids_2699995.jpg,2699995,HUMVEE and Mount Adams,2016-06-25,"Yakima Training Center, Washington, United States",3865x2577,Capt. Brian Harris,PUBLIC DOMAIN,https://www.dvidshub.net/image/2699995/humvee-and-mount-adams,"Operational mobility/terrain view; review crop, occlusion and vehicle prominence before annotation."
dvids_7732407.jpg,7732407,Maintainers keep Humvees running,2023-04-10,"Ali Al Salem Air Base, Kuwait",5379x3810,Senior Airman Nicholas Larsen,PUBLIC DOMAIN,https://www.dvidshub.net/image/7732407/maintainers-keep-humvees-running,Maintenance or component view; inspect vehicle prominence and exposed part visibility before annotation.
dvids_3474451.jpg,3474451,Mechanic Replaces Humvee Headlight,2017-06-10,"Fort Drum, New York, United States",3000x2000,Spc. Avery Cunningham,PUBLIC DOMAIN,https://www.dvidshub.net/image/3474451/mechanic-replaces-humvee-headlight,Maintenance or component view; inspect vehicle prominence and exposed part visibility before annotation.
dvids_3474445.jpg,3474445,Mechanic Replaces Humvee Headlight,2017-06-10,"Fort Drum, New York, United States",2000x3000,Spc. Avery Cunningham,PUBLIC DOMAIN,https://www.dvidshub.net/image/3474445/mechanic-replaces-humvee-headlight,Maintenance or component view; inspect vehicle prominence and exposed part visibility before annotation.
dvids_3474453.jpg,3474453,Mechanic Replaces Humvee Headlight,2017-06-10,"Fort Drum, New York, United States",3000x2000,Spc. Avery Cunningham,PUBLIC DOMAIN,https://www.dvidshub.net/image/3474453/mechanic-replaces-humvee-headlight,Maintenance or component view; inspect vehicle prominence and exposed part visibility before annotation.
dvids_1587160.jpg,1587160,Soldier secures Humvee for EDRE,2014-09-30,"Joint Base Lewis-Mcchord, Washington, United States",4820x3456,Sgt. Cody Quinn,PUBLIC DOMAIN,https://www.dvidshub.net/image/1587160/soldier-secures-humvee-edre,"DVIDS Humvee candidate selected for vehicle visibility; review crop, occlusion, visible parts and viewpoint before annotation."
dvids_1458188.jpg,1458188,Humvee mocha water fording,2014-07-18,"Grafenwoehr Training Area, Bayern, Germany",4288x2848,Master Sgt. Andrew Moseley,PUBLIC DOMAIN,https://www.dvidshub.net/image/1458188/humvee-mocha-water-fording,"Operational mobility/terrain view; review crop, occlusion and vehicle prominence before annotation."
dvids_8232389.jpg,8232389,Raven Homeschool Tour: Humvee Hood,2024-02-07,"Alaska, United States",5883x3922,Staff Sgt. Seth LaCount,PUBLIC DOMAIN,https://www.dvidshub.net/image/8232389/raven-homeschool-tour-humvee-hood,Maintenance or component view; inspect vehicle prominence and exposed part visibility before annotation.
dvids_6306548.jpg,6306548,31st LRS Airmen repair Humvee,2020-08-06,Italy,8256x5504,Senior Airman Caleb House,PUBLIC DOMAIN,https://www.dvidshub.net/image/6306548/31st-lrs-airmen-repair-humvee,Maintenance or component view; inspect vehicle prominence and exposed part visibility before annotation.
dvids_774865.jpg,774865,Road Warrior X,2012-10-19,"Camp Guernsey, Wyoming, United States",4288x2848,R.J. Oriez,PUBLIC DOMAIN,https://www.dvidshub.net/image/774865/road-warrior-x,"Operational mobility/terrain view; review crop, occlusion and vehicle prominence before annotation."
dvids_7074231.jpg,7074231,1-265th ADA unload Humvees for AE22,2022-02-28,"Eielson Air Force Base, Alaska, United States",7505x5003,Senior Airman Joseph Leveille,PUBLIC DOMAIN,https://www.dvidshub.net/image/7074231/1-265th-ada-unload-humvees-ae22,"DVIDS Humvee candidate selected for vehicle visibility; review crop, occlusion, visible parts and viewpoint before annotation."
dvids_9957112.jpg,9957112,Road to NTC: 81st Mobile Brigade begins multiyear training progression,2026-09-17,"Yakima Training Center, Washington, United States",4658x3105,Joseph Siemandel,PUBLIC DOMAIN,https://www.dvidshub.net/image/9957112/road-ntc-81st-mobile-brigade-begins-multiyear-training-progression,"Operational mobility/terrain view; review crop, occlusion and vehicle prominence before annotation."
dvids_25228.jpg,25228,Iraqi soldiers receive training for new fleet of humvees,2006-06-17,"Al Qa'Im, Iraq",1200x594,Spc. Antonio Rosas,PUBLIC DOMAIN,https://www.dvidshub.net/image/25228/iraqi-soldiers-receive-training-new-fleet-humvees,"DVIDS Humvee candidate selected for vehicle visibility; review crop, occlusion, visible parts and viewpoint before annotation."
dvids_7617496.jpg,7617496,425th TC transports HUMVEES/equipment across state lines,2023-02-04,"Denver, Colorado, United States",4753x3169,Spc. Addison Shinn,PUBLIC DOMAIN,https://www.dvidshub.net/image/7617496/425th-tc-transports-humvees-equipment-across-state-lines,"DVIDS Humvee candidate selected for vehicle visibility; review crop, occlusion, visible parts and viewpoint before annotation."
dvids_3266512.jpg,3266512,435 SFS kicks off Security Operations Course,2017-03-25,"Ramstein Air Base, Rheinland-Pfalz, Germany",3768x2513,Senior Airman Tryphena Mayhugh,PUBLIC DOMAIN,https://www.dvidshub.net/image/3266512/435-sfs-kicks-off-security-operations-course,Maintenance or component view; inspect vehicle prominence and exposed part visibility before annotation.
dvids_2402836.jpg,2402836,Humvees move in convoy,2016-02-12,"Fort Irwin, California, United States",4784x3280,Staff Sgt. Alex Manne,PUBLIC DOMAIN,https://www.dvidshub.net/image/2402836/humvees-move-convoy,"Operational mobility/terrain view; review crop, occlusion and vehicle prominence before annotation."
dvids_2402839.jpg,2402839,Humvee prepares to move in convoy,2016-02-12,"Fort Irwin, California, United States",4928x3280,Staff Sgt. Alex Manne,PUBLIC DOMAIN,https://www.dvidshub.net/image/2402839/humvee-prepares-move-convoy,Interior/control detail; useful for component context but lower priority for exterior drone-style detection.
dvids_1489944.jpg,1489944,218th BSB conducts off-road training at MTC,2014-08-02,"Eastover, South Carolina, United States",3600x2400,Sgt. Tashera Pravato,PUBLIC DOMAIN,https://www.dvidshub.net/image/1489944/218th-bsb-conducts-off-road-training-mtc,"Operational mobility/terrain view; review crop, occlusion and vehicle prominence before annotation."
dvids_5655131.jpg,5655131,Ethiopian firefighters spray muddy Humvee,2019-07-26,"Dire Dawa, Ethiopia",4240x2832,Airman 1st Class Brennen Lege,PUBLIC DOMAIN,https://www.dvidshub.net/image/5655131/ethiopian-firefighters-spray-muddy-humvee,"Operational mobility/terrain view; review crop, occlusion and vehicle prominence before annotation."
dvids_4374165.jpg,4374165,Firefight HMMWV cover,2018-05-06,"Fort Irwin, California, United States",3872x2080,Capt. Katherine Milberry,PUBLIC DOMAIN,https://www.dvidshub.net/image/4374165/firefight-hmmwv-cover,"Operational mobility/terrain view; review crop, occlusion and vehicle prominence before annotation."
dvids_6529824.jpg,6529824,Inspecting a Humvee,2021-02-21,"Hohenfels, Bayern, Germany",6720x4480,Spc. Esmeralda Cervantes,PUBLIC DOMAIN,https://www.dvidshub.net/image/6529824/inspecting-humvee,Maintenance or component view; inspect vehicle prominence and exposed part visibility before annotation.
dvids_6286379.jpg,6286379,Preparing the Humvee,2020-07-24,"Camp Shelby, Mississippi, United States",5480x3756,2nd Lt. Michael Needham,PUBLIC DOMAIN,https://www.dvidshub.net/image/6286379/preparing-humvee,Maintenance or component view; inspect vehicle prominence and exposed part visibility before annotation.
dvids_5280955.jpg,5280955,Towing the Humvee,2019-04-18,"Fort Stewart, Georgia, United States",5472x3648,Spc. Tori Miller,PUBLIC DOMAIN,https://www.dvidshub.net/image/5280955/towing-humvee,"Operational mobility/terrain view; review crop, occlusion and vehicle prominence before annotation."
dvids_18784.jpg,18784,Iraqi Humvees,2006-04-27,,1960x3008,1st Sgt. Denise Slater,PUBLIC DOMAIN,https://www.dvidshub.net/image/18784/iraqi-humvees,Maintenance or component view; inspect vehicle prominence and exposed part visibility before annotation.
dvids_7166472.jpg,7166472,HMMWV Maintenance,2022-04-29,"Osan Air Base, South Korea",6048x4024,Tech. Sgt. Zachariah Lopez,PUBLIC DOMAIN,https://www.dvidshub.net/image/7166472/hmmwv-maintenance,Interior/control detail; useful for component context but lower priority for exterior drone-style detection.
dvids_7996592.jpg,7996592,Lance Corporal Moreno Works on a HMMWV,2023-08-09,"Camp Hansen, Okinawa, Japan",8192x5464,Lance Cpl. Peter Eilen,PUBLIC DOMAIN,https://www.dvidshub.net/image/7996592/lance-corporal-moreno-works-hmmwv,Maintenance or component view; inspect vehicle prominence and exposed part visibility before annotation.
dvids_10848.jpg,10848,Under the hood of a humvee,2005-07-17,"Baghdad, Iraq",1530x2061,,PUBLIC DOMAIN,https://www.dvidshub.net/image/10848/under-hood-humvee,Maintenance or component view; inspect vehicle prominence and exposed part visibility before annotation.
dvids_10849.jpg,10849,Under the hood of a humvee,2005-07-17,"Baghdad, Iraq",2464x1632,,PUBLIC DOMAIN,https://www.dvidshub.net/image/10849/under-hood-humvee,Maintenance or component view; inspect vehicle prominence and exposed part visibility before annotation.
dvids_7732409.jpg,7732409,Maintainers keep Humvees running,2023-04-10,"Ali Al Salem Air Base, Kuwait",3363x2113,Senior Airman Nicholas Larsen,PUBLIC DOMAIN,https://www.dvidshub.net/image/7732409/maintainers-keep-humvees-running,Interior/control detail; useful for component context but lower priority for exterior drone-style detection.
dvids_6337013.jpg,6337013,Humvee driving with 932nd CES,2020-08-25,"Scott Air Force Base, Illinois, United States",2342x1561,Senior Airman Brooke Spenner,PUBLIC DOMAIN,https://www.dvidshub.net/image/6337013/humvee-driving-with-932nd-ces,Interior/control detail; useful for component context but lower priority for exterior drone-style detection.
dvids_6337012.jpg,6337012,Humvee driving with 932nd CES,2020-08-25,"Scott Air Force Base, Illinois, United States",3730x2487,Senior Airman Brooke Spenner,PUBLIC DOMAIN,https://www.dvidshub.net/image/6337012/humvee-driving-with-932nd-ces,Maintenance or component view; inspect vehicle prominence and exposed part visibility before annotation.
dvids_4547656.jpg,4547656,Humvee represents Army to community,2018-07-04,"Maryland, United States",2896x1944,Clemens Gaines,PUBLIC DOMAIN,https://www.dvidshub.net/image/4547656/humvee-represents-army-community,"DVIDS Humvee candidate selected for vehicle visibility; review crop, occlusion, visible parts and viewpoint before annotation."
dvids_193203.jpg,193203,Seabee repairs Humvee in Kuwait,2009-08-07,"Camp Moreell, Kuwait",3300x2550,Petty Officer 2nd Class Kim Harris,PUBLIC DOMAIN,https://www.dvidshub.net/image/193203/seabee-repairs-humvee-kuwait,Maintenance or component view; inspect vehicle prominence and exposed part visibility before annotation.
dvids_1489950.jpg,1489950,218th BSB conducts off-road training at MTC,2014-08-02,"Eastover, South Carolina, United States",3600x2400,Sgt. Tashera Pravato,PUBLIC DOMAIN,https://www.dvidshub.net/image/1489950/218th-bsb-conducts-off-road-training-mtc,"Operational mobility/terrain view; review crop, occlusion and vehicle prominence before annotation."
dvids_78223.jpg,78223,On the road again,2008-02-18,"Kalsu, Iraq",1840x1224,Sgt. Kevin Stabinsky,PUBLIC DOMAIN,https://www.dvidshub.net/image/78223/road-again,"Operational mobility/terrain view; review crop, occlusion and vehicle prominence before annotation."
dvids_6203955.jpg,6203955,Soldier keeps Cal Guard Humvees on the road during COVID-19 pandemic,2020-04-28,"Sacramento, California, United States",2100x1500,Airman 1st Class Melanie L. Nolen,PUBLIC DOMAIN,https://www.dvidshub.net/image/6203955/soldier-keeps-cal-guard-humvees-road-during-covid-19-pandemic,Maintenance or component view; inspect vehicle prominence and exposed part visibility before annotation.
dvids_25227.jpg,25227,Iraqi soldiers receive training for new fleet of humvees,2006-06-17,"Al Qa'Im, Iraq",1200x800,Spc. Antonio Rosas,PUBLIC DOMAIN,https://www.dvidshub.net/image/25227/iraqi-soldiers-receive-training-new-fleet-humvees,"Operational mobility/terrain view; review crop, occlusion and vehicle prominence before annotation."
dvids_2724714.jpg,2724714,Where the rubber meets the road,2016-07-07,"Malmstrom Air Force Base, Montana, United States",2100x1400,Airman 1st Class Daniel Brosam,PUBLIC DOMAIN,https://www.dvidshub.net/image/2724714/rubber-meets-road,Maintenance or component view; inspect vehicle prominence and exposed part visibility before annotation.
dvids_25230.jpg,25230,Iraqi soldiers receive training for new fleet of humvees,2006-06-17,"Al Qa'Im, Iraq",1200x956,Spc. Antonio Rosas,PUBLIC DOMAIN,https://www.dvidshub.net/image/25230/iraqi-soldiers-receive-training-new-fleet-humvees,Interior/control detail; useful for component context but lower priority for exterior drone-style detection.
dvids_3474448.jpg,3474448,Mechanics Work on Humvee,2017-06-10,"Fort Drum, New York, United States",3000x2000,Spc. Avery Cunningham,PUBLIC DOMAIN,https://www.dvidshub.net/image/3474448/mechanics-work-humvee,Maintenance or component view; inspect vehicle prominence and exposed part visibility before annotation.
dvids_1343621.jpg,1343621,Reserve Soldiers conduct off-road driver training,2014-05-14,"Elwood, Illinois, United States",6006x3996,Sgt. 1st Class Michel Sauret,PUBLIC DOMAIN,https://www.dvidshub.net/image/1343621/reserve-soldiers-conduct-off-road-driver-training,"Operational mobility/terrain view; review crop, occlusion and vehicle prominence before annotation."
dvids_279181.jpg,279181,ATG Marines make civil affairs road ready,2010-05-14,"Twentynine Palms, California, United States",2816x1880,Lance Cpl. Michael Nerl,PUBLIC DOMAIN,https://www.dvidshub.net/image/279181/atg-marines-make-civil-affairs-road-ready,"Operational mobility/terrain view; review crop, occlusion and vehicle prominence before annotation."
dvids_3455757.jpg,3455757,Humvee Starts Convoy,2017-06-04,"Camp Ethan Allen Training Site, Vermont, United States",3000x2000,Spc. Avery Cunningham,PUBLIC DOMAIN,https://www.dvidshub.net/image/3455757/humvee-starts-convoy,"Operational mobility/terrain view; review crop, occlusion and vehicle prominence before annotation."
dvids_3455747.jpg,3455747,Soldier Fuels Humvee,2017-06-04,"Malone, New York, United States",3000x2000,Spc. Avery Cunningham,PUBLIC DOMAIN,https://www.dvidshub.net/image/3455747/soldier-fuels-humvee,"DVIDS Humvee candidate selected for vehicle visibility; review crop, occlusion, visible parts and viewpoint before annotation."
dvids_5823033.jpg,5823033,90 MW conducts convoy operations during Road Warrior,2019-09-26,"Camp Guernsey, Wyoming, United States",3542x2361,Joseph Coslett,PUBLIC DOMAIN,https://www.dvidshub.net/image/5823033/90-mw-conducts-convoy-operations-during-road-warrior,"Operational mobility/terrain view; review crop, occlusion and vehicle prominence before annotation."
dvids_3195145.jpg,3195145,2017 Oroville Dam Flood,2017-02-25,"Oroville, California, United States",1920x1080,,PUBLIC DOMAIN,https://www.dvidshub.net/image/3195145/2017-oroville-dam-flood,"Operational mobility/terrain view; review crop, occlusion and vehicle prominence before annotation."
dvids_3470464.jpg,3470464,Humvee dusting,2017-06-11,"Fort Irwin, California, United States",3648x5472,Pfc. Jarvis Mace,PUBLIC DOMAIN,https://www.dvidshub.net/image/3470464/humvee-dusting,Maintenance or component view; inspect vehicle prominence and exposed part visibility before annotation.
dvids_122732.jpg,122732,Humvee Maintainance,2008-10-15,"Guantanamo Bay, Cuba",2100x1500,Spc. Erica Isaacson,PUBLIC DOMAIN,https://www.dvidshub.net/image/122732/humvee-maintainance,Interior/control detail; useful for component context but lower priority for exterior drone-style detection.
